source,target,closeness_centrality,length,link_category,betweenness_centrality,link_type,degree_centrality,maxflow,katz_centrality,id,eigenvector_centrality
P_B288,P_B290,0.0006529372465989909,63.802,Power line,0.0017313827888892782,Power,0.004901960784313725,0.22502107685023337,-0.023909489784194833,P_L238,-3.995725434130823e-18
P_B288,P_B281S,0.0006720369312270677,109.933,Power line,0.004308448969021915,Power,0.004901960784313725,0.37511850158298515,-0.05005985514254317,P_L281S,-3.7210270029991794e-18
P_B291,P_B292,0.0006403994337021907,68.963,Power line,0.008978039109978785,Power,0.004901960784313725,0.1500189521182718,-0.033034599719798975,P_L239,1.8122765969113133e-18
P_B291,P_B282S,0.0006564324324713963,85.6,Power line,0.010943813840834414,Power,0.004084967320261438,0.18003617847176973,-0.03463759613812887,P_L282S,-1.7149693007718256e-19
P_B292,P_B293,0.0006262776355830002,73.712,Power line,0.007001593444082473,Power,0.005718954248366014,0.12000925590556946,-0.03677594822432856,P_L240,-1.9017937589855237e-18
P_B293,P_B294,0.0006114251207124811,82.9,Power line,0.004016916942036723,Power,0.005718954248366014,0.06000247378774378,-0.03451347685312281,P_L241,-3.168226961833099e-19
P_B294,P_B295,0.0005970611354161567,74.942,Power line,0.0020137939385387028,Power,0.004084967320261438,0.030000525414268415,-0.034486356175357044,P_L242,2.4025171591560267e-18
P_B141,P_B143,0.0007936318792197688,61.534,Power line,0.0017511929902169201,Power,0.004901960784313725,0.0750024131438293,-0.03739474052957151,P_L244,1.0127308649160713e-18
P_B141,P_B270S,0.0008180921458387149,89.115,Power line,0.00435797447234102,Power,0.004901960784313725,0.22503093770704016,-0.016202094152612787,P_L270S,-2.1511848364277286e-18
P_B150,P_B153,0.0007609234966320382,103.549,Power line,0.0016950018939867614,Power,0.004901960784313725,0.07500388122032099,-0.03463801136321575,P_L246,4.383946279294187e-18
P_B150,P_B271S,0.0007994766339955849,148.96,Power line,0.004217496731765623,Power,0.004901960784313725,0.22505118833596832,-0.04595809128485796,P_L271S,6.844949989967182e-20
P_B155,P_B156,0.0007782011201912114,54.258,Power line,0.004293624798552233,Power,0.004901960784313725,0.1500137320972817,-0.021167418789326826,P_L248,-3.9620982233955416e-19
P_B155,P_B273S,0.0008024685816884873,101.21,Power line,0.005992400581651932,Power,0.004084967320261438,0.2250457184663035,-0.04647487740319377,P_L273S,-1.8045553284104304e-18
P_B156,P_B157,0.0007549726274306566,106.27,Power line,0.0025841780804118524,Power,0.004084967320261438,0.0750059136724892,-0.04744986215238031,P_L249,1.5920530001582213e-18
P_B157,P_B158,0.0007324386217637969,55.757,Power line,0.0017254531207014057,Power,0.0032679738562091504,0.075002221453141,-0.05684835491914879,P_L250,4.370232294783558e-19
P_B160,P_B161,0.0006974284503448887,73.35,Power line,0.003376436166100555,Power,0.004901960784313725,0.15001368420596398,-0.03434089746496848,P_L251,1.248684223976931e-18
P_B160,P_B277S,0.0007160969447916337,77.163,Power line,0.005048647846589808,Power,0.004084967320261438,0.2250382912780644,-0.035001989316387816,P_L277S,2.0747803934737628e-18
P_B161,P_B162,0.000679199987363893,81.387,Power line,0.001693553550570619,Power,0.004084967320261438,0.07500312729739969,-0.03782682217713895,P_L252,1.2095326530589431e-18
P_B163,P_B164,0.0006642504857121193,78.361,Power line,0.005019503887675676,Power,0.004901960784313725,0.30005514420463025,-0.029251217342665684,P_L253,2.3644681576562168e-18
P_B163,P_B278S,0.0006876202396969002,126.652,Power line,0.005846750800794357,Power,0.0032679738562091504,0.30012634014089196,-0.006408764676496862,P_L278S,2.4322685719639394e-18
P_B164,P_B166,0.0006483505832079216,70.095,Power line,0.0025217567457586063,Power,0.005718954248366014,0.1500104264428679,-0.04220489413030293,P_L254,-1.6948359894426319e-19
P_B14,P_B24,0.0008479522818657177,61.263,Power line,0.0019316895866419484,Power,0.004901960784313725,0.09000346322258408,-0.029124619108936635,P_L256,8.1254468340601e-13
P_B14,P_B15,0.0008486570464687425,70.095,Power line,0.016176241289158892,Power,0.005718954248366014,1.0783667913652673,-0.022446949071206257,P_L257,1.2596310811042677e-11
P_B14,P_B307S,0.0008825601971599434,136.209,Power line,0.01886448374108758,Power,0.004901960784313725,1.2597206206437823,-0.01899985102479648,P_L307S,8.645306927056844e-13
P_B15,P_B16,0.0008213598345720398,132.31,Power line,0.014816113660633526,Power,0.005718954248366014,0.9878567317066838,-0.02180687239304538,P_L258,1.0975914738934538e-10
P_B16,P_B23,0.0007935181060160381,68.937,Power line,0.001980667511145083,Power,0.004901960784313725,0.09000385974720596,-0.026884445050583843,P_L259,1.0405792686545124e-10
P_B16,P_B17,0.000789617994875271,140.198,Power line,0.012575466913653483,Power,0.005718954248366014,0.8070446464643997,-0.024238485452590892,P_L260,8.5362643461366e-10
P_B17,P_B18,0.000767861390466609,78.06,Power line,0.011646803537495727,Power,0.005718954248366014,0.7164724537814952,-0.025110340223873658,P_L261,1.125104549264852e-08
P_B18,P_B22,0.0007476874979545373,94.284,Power line,0.0020564061399299303,Power,0.004901960784313725,0.09000515868648264,-0.02752950334766144,P_L262,1.1393011303189094e-08
P_B18,P_B19,0.0007503850704291614,141.791,Power line,0.010162542678204095,Power,0.005718954248366014,0.5362157532385947,-0.021264469662073578,P_L263,9.098708263883053e-08
P_B19,P_B20,0.0007365308225422351,66.984,Power line,0.009669595255094227,Power,0.006535947712418301,0.44595994663370947,-0.027532018604362718,P_L264,1.3795077084970623e-06
P_B20,P_B21,0.0007228992588651159,78.438,Power line,0.002198629696019033,Power,0.005718954248366014,0.09000435199527179,-0.033399522437469395,P_L265,1.3914336398477865e-06
P_B377,P_B347,0.0006510134688718181,267.428,Power line,0.010420859589868664,Power,0.008986928104575163,0.16006039681914724,-0.021023822454148286,P_L306,0.0008591991176593742
P_B377,P_B325,0.0006589322347069805,214.482,Power line,0.019013454080566147,Power,0.008986928104575163,0.13390118867407652,-0.023070760780117192,P_L381,0.003742907800824441
P_B377,P_B301S,0.0006840628382108677,50.629,Power line,0.03003546992731012,Power,0.005718954248366014,0.06618481962801799,0.03763487829603654,P_L301S,0.0006867634170598543
P_B347,P_B348,0.0005884628466619553,406.484,Power line,0.005724121237240014,Power,0.008169934640522876,0.08001921322092881,-0.014068441608104202,P_L375,0.000291223663774911
P_B298,P_B299,0.0006744712205644006,296.327,Power line,0.04555111043847878,Power,0.006535947712418301,4.587559409492846,-0.01940922414872679,P_L309,1.767999611068217e-05
P_B298,P_B298S,0.0007027999888467699,119.384,Power line,0.04771888984272094,Power,0.004901960784313725,4.641658084508109,-0.02280205726509716,P_L298S,4.224819679977697e-06
P_B299,P_B300,0.0006401514159025552,369.604,Power line,0.04429133486076722,Power,0.006535947712418301,4.513177572753477,-0.016893622077540228,P_L310,5.159553726849155e-05
P_B300,P_B301,0.0006128635151308597,258.155,Power line,0.043175460593579885,Power,0.006535947712418301,4.43104293081781,-0.01777981270740809,P_L311,0.00017603591210050973
P_B301,P_B302,0.0005996841369894972,270.895,Power line,0.04206915265292315,Power,0.007352941176470588,4.362135711286385,-0.017239760234238535,P_L312,0.0006565345001925558
P_B302,P_B303,0.0005762035127652611,264.467,Power line,0.025336710001383368,Power,0.007352941176470588,1.6419701723356992,-0.01779861574317813,P_L313,0.0006899072602377008
P_B302,P_B309,0.0006046172308555838,386.417,Power line,0.035242383228519275,Power,0.00980392156862745,2.650379637326446,-0.01770737345596902,P_L818,0.001765142949690278
P_B303,P_B304,0.0005413104771995235,220.05,Power line,0.0223914447981341,Power,0.006535947712418301,1.5977924617327093,-0.021853196933719378,P_L314,0.0003985584237973517
P_B304,P_B305,0.0005147672908852301,204.011,Power line,0.019526211607689952,Power,0.006535947712418301,1.554483455039852,-0.022986992312699878,P_L315,0.001258659565526248
P_B305,P_B306,0.0004923786404714525,201.562,Power line,0.01671199882540907,Power,0.006535947712418301,1.5115673682125188,-0.021331587032705927,P_L316,0.0063963859296319306
P_B306,P_B307,0.0004734171798120307,188.008,Power line,0.014191903690187014,Power,0.006535947712418301,1.468832697736843,-0.022612291357364436,P_L317,0.03534150739766752
P_B307,P_B308,0.0004576045179332455,178.43,Power line,0.011746838566969757,Power,0.007352941176470588,1.4264151295892635,-0.02093041947017415,P_L318,0.20813134197053262
P_B308,P_B315,0.0004519156066848115,402.856,Power line,0.008696168836186818,Power,0.00980392156862745,1.364243950331083,-0.01730214627404878,P_L594,0.6369733952372223
P_B309,P_B310,0.0005941148879499887,261.34,Power line,0.037823228412458734,Power,0.010620915032679739,2.3763365700453907,-0.02205522932137312,P_L319,0.0055227674913784506
P_B309,P_B299S,0.0006229258642039522,139.393,Power line,0.02931464350062942,Power,0.007352941176470589,0.1781032495036195,-0.03242592992027893,P_L299S,0.0014039846747636955
P_B310,P_B311,0.0005624984350717525,211.973,Power line,0.033853200968701286,Power,0.00980392156862745,2.287588712431657,-0.022673763108801166,P_L320,0.024500836514789542
P_B311,P_B312,0.0005364399626021187,197.565,Power line,0.019176787190299298,Power,0.00980392156862745,0.5322827182680925,-0.022300683057959854,P_L321,0.028954031720814725
P_B311,P_B318,0.0005559195262722413,397.47,Power line,0.016959908963585436,Power,0.011437908496732027,1.6886850245681635,-0.01908270987650432,P_L819,0.0689689863541101
P_B312,P_B313,0.0005094452352628926,235.859,Power line,0.014188018916876648,Power,0.010620915032679739,0.4519445271428323,-0.022439992400418947,P_L322,0.03166056428529681
P_B313,P_B314,0.0004814129143225403,272.418,Power line,0.008315542607016765,Power,0.00980392156862745,0.3516533140422151,-0.022290856009623352,P_L323,0.10485900900605191
P_B314,P_B315,0.00046041681822753055,180.044,Power line,0.004500598416449913,Power,0.00980392156862745,0.2914499349613181,-0.02041048167445897,P_L324,0.5407464476051603
P_B315,P_B323,0.0004343447014053416,512.169,Power line,0.00200522551142853,Power,0.008169934640522876,0.6012678071894061,-0.01392916884341951,P_L377,0.687913801390297
P_B315,P_B321,0.00044964957614797134,488.44,Power line,0.00523440734122425,Power,0.012254901960784315,0.9898349255890285,-0.013310971626364965,P_L595,1.0576451735187518
P_B316,P_B317,0.0006152944685310546,266.843,Power line,0.01935359783485538,Power,0.008986928104575163,0.021851622365971175,-0.019422171144063728,P_L325,0.017361397295922763
P_B316,P_B300S,0.0006470354585936644,129.991,Power line,0.021998509818814002,Power,0.005718954248366014,0.0818566811112457,-0.013362367374260479,P_L300S,0.003922794771130422
P_B317,P_B318,0.0005786436912145277,283.575,Power line,0.01611415119891137,Power,0.011437908496732027,0.05814924910269867,-0.0186145253515613,P_L326,0.06259497372334394
P_B318,P_B319,0.0005445473807466842,253.328,Power line,0.013582308568111084,Power,0.011437908496732027,0.25082899560656396,-0.01953362086005267,P_L327,0.14650661147436211
P_B318,P_B327,0.0005622554027428285,473.263,Power line,0.016232076163798854,Power,0.011437908496732027,1.2829017497420976,-0.015262111189155452,P_L820,0.08118568006768781
P_B319,P_B320,0.0005109399979350972,264.453,Power line,0.008400864430041222,Power,0.008986928104575163,0.17073262057233726,-0.019752599666553537,P_L328,0.44728505940851077
P_B320,P_B321,0.0004704424123900336,579.883,Power line,0.00440376834327481,Power,0.010620915032679739,0.11068604942460772,-0.013153444540006044,P_L329,0.9483486677784911
P_B321,P_B324,0.00043350339659909613,261.961,Power line,0.001952312561580622,Power,0.008169934640522876,0.2501029098974418,-0.01426331708881826,P_L332,0.7422657240788438
P_B321,P_B331,0.0004510309414279619,419.13,Power line,0.004007477991196479,Power,0.012254901960784315,0.7875021506006118,-0.011502269363991666,P_L596,0.909689392292865
P_B322,P_B323,0.00041767473178946956,226.237,Power line,0.0022252359195631378,Power,0.004901960784313725,0.30000106335580423,-0.009883400306146064,P_L331,0.2804776598908481
P_B322,P_B330S,0.00043297960653209923,289.306,Power line,0.002521524234693878,Power,0.004084967320261438,4.614806609981644e-15,-0.027372876572626315,P_L330S,0.06481629563943808
P_B325,P_B326,0.0006153131395977107,312.24,Power line,0.01560473093401993,Power,0.008169934640522876,0.21390147292910924,-0.016515779520015674,P_L333,0.01315909484126132
P_B326,P_B327,0.000576877738640971,299.648,Power line,0.01374557147586411,Power,0.008169934640522876,0.2539906439330551,-0.013264097151582744,P_L334,0.042514582307310034
P_B327,P_B328,0.0005490202876727202,188.224,Power line,0.018078808247033354,Power,0.00980392156862745,0.007905363285157115,-0.015781270477645597,P_L335,0.04318666577043961
P_B327,P_B334,0.0005660595650683083,391.649,Power line,0.009959233693477391,Power,0.00980392156862745,0.9761898602664705,-0.014290453579742348,P_L821,0.05065883879189556
P_B328,P_B329,0.0005212035268999201,235.967,Power line,0.01300873045446206,Power,0.008986928104575163,0.07209499447761067,-0.01885081197332587,P_L336,0.03273375313757078
P_B329,P_B330,0.0004924101669522018,261.34,Power line,0.009062045304572025,Power,0.008986928104575163,0.13210270253336473,-0.018061088047464476,P_L337,0.1026792727563241
P_B330,P_B331,0.00046728159310016956,251.704,Power line,0.004287085559219619,Power,0.010620915032679739,0.21213071884921803,-0.015262377984054477,P_L338,0.39155368161331916
P_B331,P_B346,0.0004605159238357175,383.529,Power line,0.002173202614379085,Power,0.00980392156862745,0.4937348736726741,-0.015170308759968412,P_L597,0.4348893881915497
P_B332,P_B337,0.0006688815568769822,194.412,Power line,0.03329496168177558,Power,0.008169934640522876,0.1931081337865424,-0.01349465469757348,P_L339,0.00209416560120559
P_B332,P_B302S,0.000709156967337988,207.908,Power line,0.03596918572930474,Power,0.005718954248366014,0.2531885503192119,-0.046899586039742015,P_L302S,0.0003942964638891547
P_B337,P_B333,0.0006208718463249702,404.638,Power line,0.02307038427146575,Power,0.007352941176470588,0.49571432246378067,-0.012773673246216975,P_L340,0.006175165400915646
P_B337,P_B338,0.000643925343236105,75.145,Power line,0.011706158440956136,Power,0.008169934640522876,0.6487788700063024,-0.013921101538192914,P_L344,0.0018980951545503025
P_B333,P_B334,0.000580125192161085,211.973,Power line,0.01695910570954456,Power,0.008169934640522876,1.1646877388735064,-0.014297312977026647,P_L341,0.02263009288237302
P_B333,P_B342,0.000573639763990416,216.75,Power line,0.011207604496673344,Power,0.008169934640522876,0.6483556974737646,-0.013267788564887167,P_L348,0.005567852191734303
P_B334,P_B335,0.0005456636122446877,355.267,Power line,0.015059510523976844,Power,0.00980392156862745,0.25253242526189856,-0.015002779890931635,P_L342,0.034198890171630324
P_B335,P_B336,0.0005074763844089063,240.6,Power line,0.010315006037815518,Power,0.010620915032679739,0.33267124784364727,-0.013375630509369046,P_L343,0.057724483920797626
P_B336,P_B346,0.0004791517120990746,291.639,Power line,0.00482168068643473,Power,0.00980392156862745,0.43283405963353816,-0.014003698138506233,P_L378,0.1657689682164022
P_B338,P_B339,0.0006149279770601022,258.12,Power line,0.00812915661564919,Power,0.008169934640522876,0.5885835517619146,-0.017560185627340526,P_L345,0.0001782137280339615
P_B339,P_B340,0.0005801317012407508,218.302,Power line,0.005355022812551127,Power,0.008169934640522876,0.5280312232572754,-0.01860456270084817,P_L346,8.973956601599027e-05
P_B340,P_B341,0.0005562331113886214,248.538,Power line,0.003374602328113863,Power,0.008169934640522876,0.4676538388687965,-0.01623579978117867,P_L347,0.0002135733179395985
P_B341,P_B344,0.0005253312659801936,412.784,Power line,0.0034355408830198746,Power,0.007352941176470588,0.4662103027820433,-0.014135348486490317,P_L618,0.0005023934232564712
P_B342,P_B343,0.000536561444823192,388.707,Power line,0.0069824662856679135,Power,0.008986928104575163,0.5677970725151231,-0.01176284568369218,P_L349,0.0016643352585396767
P_B343,P_B344,0.0005105901942956871,156.12,Power line,0.004954839418677627,Power,0.007352941176470588,0.5070267976750696,-0.012159213371540505,P_L350,0.000845623236778005
P_B344,P_B345,0.0004606004938807771,847.515,Power line,0.0022153982340820445,Power,0.004901960784313725,0.02000187106842751,-0.007777861844271828,P_L351,0.000594059954396321
P_B350,P_B373,0.0005980731151001887,270.821,Power line,0.05638414497421283,Power,0.008986928104575163,2.045093343552137,-0.024772882051912214,P_L352,2.036400533219017e-17
P_B350,P_B305S,0.0006390555142710372,214.387,Power line,0.05942788315531698,Power,0.005718954248366014,2.3926218424088295,-0.032818551761638434,P_L305S,1.7633277597855916e-17
P_B373,P_B361,0.0005682765093746393,112.721,Power line,0.05251944823822881,Power,0.007352941176470588,1.918112774891254,-0.03747577991518741,P_L353,1.4002621239391348e-17
P_B361,P_B360,0.0005520396631865615,116.675,Power line,0.050954895407514,Power,0.005718954248366014,1.867998676473739,0.03414198441834197,P_L363,3.795208227324585e-18
P_B351,P_B352,0.00047389567945131986,78.206,Power line,0.0046783555328361,Power,0.007352941176470588,0.1200004296296474,-0.023612813019989375,P_L354,-1.580240421184471e-18
P_B352,P_B353,0.000482746500160419,78.076,Power line,0.0074533560474157115,Power,0.006535947712418301,0.3000081648214514,-0.02155816088503798,P_L355,-1.2606733998287376e-19
P_B353,P_B354,0.0004914075246267577,70.257,Power line,0.010204346958153787,Power,0.005718954248366014,0.3600525966408409,-0.034920771918486866,P_L356,1.2695427470077753e-18
P_B354,P_B355,0.0005003614708393354,78.06,Power line,0.012025002229844982,Power,0.005718954248366014,0.3901099275012717,-0.03195846813620989,P_L357,1.275076397475623e-18
P_B355,P_B356,0.0005101051735899793,78.206,Power line,0.014735977134180496,Power,0.005718954248366014,0.670185446103236,-0.018727321578820864,P_L358,2.3254424580858916e-19
P_B356,P_B357,0.0005199893879179414,75.026,Power line,0.016529955068269986,Power,0.004901960784313725,0.7004061786233277,-0.06613421511514211,P_L359,-1.4565806244288495e-18
P_B357,P_B359,0.0005284672180884389,52.547,Power line,0.01831326206731879,Power,0.004901960784313725,0.7306371351571262,0.08240977586607123,P_L360,5.353837044227509e-19
P_B359,P_B358,0.0005246263325661487,108.434,Power line,0.005606023438122808,Power,0.007352941176470588,0.16501915495422792,0.12781708647278775,P_L361,-3.5856397081618096e-20
P_B359,P_B360,0.000538010454787423,86.555,Power line,0.024470802950544233,Power,0.005718954248366014,0.8958320246437305,0.1938066433844556,P_L362,1.3376947376546863e-18
P_B360,P_B362,0.0005393637967604961,64.04,Power line,0.0028150165209821724,Power,0.005718954248366014,0.09000358127383343,0.011384917379725752,P_L364,5.519402176517264e-19
P_B360,P_B363,0.0005254373877248672,281.976,Power line,0.025339780713107184,Power,0.006535947712418301,0.8817283235186355,0.025781096484509755,P_L365,7.13164776059098e-18
P_B363,P_B364,0.000501455719877046,86.393,Power line,0.0018793454144149524,Power,0.004901960784313725,0.2500349312315714,-0.039525654534883325,P_L366,6.8457814608452125e-18
P_B363,P_B365,0.0005030878307901498,62.211,Power line,0.021847863260294354,Power,0.006535947712418301,0.480324830427584,-0.045853579468622244,P_L367,7.523011037543018e-18
P_B365,P_B366,0.0004949642349141468,73.298,Power line,0.019200913966202937,Power,0.006535947712418301,0.42023496056576415,-0.036888325915673405,P_L368,2.546416638993338e-18
P_B366,P_B367,0.0004861457666749787,78.06,Power line,0.016529955068269986,Power,0.006535947712418301,0.36015386270798866,-0.03762477324684088,P_L369,3.740247140079797e-18
P_B367,P_B368,0.00047775708912801,70.167,Power line,0.013834986566495495,Power,0.006535947712418301,0.3000903446671063,-0.03728655809776624,P_L370,-3.347797293644728e-19
P_B368,P_B369,0.0004695400408595322,79.669,Power line,0.01111600846087947,Power,0.006535947712418301,0.2400506012529282,-0.0392030381455253,P_L371,-1.931421078936149e-18
P_B369,P_B370,0.00046179807680297915,65.316,Power line,0.008373020751421907,Power,0.006535947712418301,0.18002164806501336,-0.041635363748059095,P_L372,1.372757295069486e-18
P_B370,P_B371,0.0004547720035160699,70.113,Power line,0.005606023438122808,Power,0.006535947712418301,0.12000817140293552,-0.041243141836173614,P_L373,1.4933617863665175e-18
P_B371,P_B372,0.0004480700855963635,62.211,Power line,0.0028150165209821724,Power,0.005718954248366014,0.06000162341522597,-0.044299954199907766,P_L374,-5.276773944880077e-19
P_B348,P_B349,0.00052799892970159,371.306,Power line,0.0028740654205407752,Power,0.005718954248366014,0.04000372455390658,-0.014134696843419541,P_L376,0.00011950975733044831
P_B374,P_B375,0.0005866999372371438,81.458,Power line,0.0010153373177884436,Power,0.0032679738562091504,5.873208492354447e-11,-0.0031569140861729666,P_L379,2.9096063391455016e-18
P_B374,P_B376,0.0005863605319527396,85.506,Power line,0.0010153373177884436,Power,0.0032679738562091504,6.717756688109141e-11,-0.00846152997300013,P_L380,-1.5169596695394584e-18
P_B374,P_B385S,0.000603393442036562,106.928,Power line,0.0030380087520848185,Power,0.004084967320261438,2.3496366658424563e-09,-0.03653353627922818,P_L385S,-1.6907628186075884e-18
P_B51,P_B52,0.0006514595387581739,162.5,Power line,0.08847110198245965,Power,0.006535947712418301,3.69816073282215,-0.018976841390386374,P_L600,-4.223039952469217e-17
P_B52,P_B53,0.0006379218287565261,216.68,Power line,0.06318913346181572,Power,0.006535947712418301,2.6141079864273933,-0.015385770602901867,P_L599,-1.5190954395194985e-17
P_B378,P_B379,0.0006792463628106873,208.224,Power line,0.008400652904390923,Power,0.0032679738562091504,0.2506919772171265,0.0009635546213133308,P_L387,-1.9329871492309165e-18
P_B378,P_B386S,0.0007251111458648052,171.202,Power line,0.00943872971551902,Power,0.0032679738562091504,0.25075161326733325,-0.025886071060110254,P_L386S,-7.282965385747751e-18
P_B379,P_B380,0.0006375215242601924,179.501,Power line,0.007359908359502656,Power,0.0032679738562091504,0.25061892482553233,0.011950692622664282,P_L388,5.717123434187068e-19
P_B380,P_B381,0.0005999804510626779,218.994,Power line,0.006316496080854217,Power,0.0032679738562091504,0.2505554849510439,-0.00930676751507423,P_L389,2.791589860806721e-18
P_B381,P_B382,0.0005605248523065945,256.132,Power line,0.005270416068445608,Power,0.0032679738562091504,0.2504774976865148,-0.020132961091837726,P_L390,4.133094654778837e-18
P_B382,P_B383,0.0005209126700013104,291.997,Power line,0.004221668322276827,Power,0.0032679738562091504,0.25038545048740146,-0.0010685866099073875,P_L391,2.1395215727044608e-17
P_B383,P_B384,0.00048500412622682677,277.627,Power line,0.003170252842347877,Power,0.0032679738562091504,0.250279398695885,0.010781346890191888,P_L392,3.7426907419337507e-17
P_B384,P_B385,0.00044538416847116947,473.881,Power line,0.0021161696286587555,Power,0.0032679738562091504,0.25017744407342973,-0.002122143632164419,P_L393,3.355922666168194e-17
P_B5S,P_B5,0.0008282441945281626,234.982,Power line,0.06229302749135136,Power,0.004901960784313725,7.814786233163707,-0.033662822730027575,P_L5S,7.058620650582625e-18
P_B9S,P_B9,0.0008983821199892328,180.016,Power line,0.04268435092135813,Power,0.004901960784313725,3.49880575557292,-0.013727212199274096,P_L9S,-1.9013509516688233e-18
P_B23S,P_B28,0.0008798381484667775,202.419,Power line,0.04656596297373116,Power,0.005718954248366014,0.21224735850428117,-0.034291997176239694,P_L23S,3.119885026184797e-19
P_B60S,P_B68,0.0006506741988644237,192.76,Power line,0.039650553580807324,Power,0.004901960784313725,4.355843264872474,-0.012770002786560432,P_L60S,1.6290945109159349e-19
P_B64S,P_B72,0.0007203359915548637,175.237,Power line,0.05116178199642894,Power,0.004901960784313725,1.5316784885176702,-0.01412423191701486,P_L64S,-6.138917406313047e-18
P_B274S,P_B154,0.0007971664135155096,135.234,Power line,0.0017254531207014057,Power,0.0032679738562091504,0.030000852348736215,-0.04157504554691294,P_L274S,5.786642891061978e-19
P_B276S,P_B159,0.0007408801214462073,128.196,Power line,0.0017077113845212564,Power,0.0032679738562091504,0.03000081636665812,-0.037416542708803485,P_L276S,2.85559456034957e-19
P_B280S,P_B167,0.0006722316370346077,107.6,Power line,0.0017313827888892782,Power,0.0032679738562091504,0.15001569869173645,-0.04134347313571955,P_L280S,1.554007019149252e-18
P_B283S,P_B168,0.0006499348695796344,147.78,Power line,0.0020137939385387028,Power,0.0032679738562091504,0.22504763431424307,-0.030015199682684138,P_L283S,-1.4993438377370648e-19
P_B303S,P_B73,0.0007450802310923444,203.937,Power line,0.04950333776292093,Power,0.005718954248366014,0.06000476947212924,-0.0356008932723589,P_L303S,1.3959180084410082e-18
W_JIN0,W_JIN10,0.0008820863698976572,52.355,Water pipe,0.03828672960610811,Water,0.0038071065989847713,0.0148859508814089,-0.008057189825833335,W_PMA477,-1.2380969442137272e-17
W_JIN0,W_JVN838,0.0008810906769006056,168.932,Water pipe,0.03819177323775465,Water,0.0031725888324873096,0.0146714442128318,-0.011927975225010604,W_PMA478,-8.468112586136773e-18
W_JIN2,W_JIN840,0.0008804619618531099,34.144,Water pipe,0.038182116657922094,Water,0.0038071065989847713,0.0146714442128318,-0.011432521422333388,W_PMA480,7.722560984577174e-18
W_JIN2,W_JIN8,0.0008806763532708767,36.767,Water pipe,0.03822879012711278,Water,0.0038071065989847713,0.0143755511921076,-0.008862775684235333,W_PMA481,-2.865183737888372e-18
W_JIN4,W_JVN842,0.0008828830593289263,99.216,Water pipe,0.038373638824601104,Water,0.0031725888324873096,0.0143425760497238,-0.012309693348252984,W_PMA483,1.5590609653208794e-18
W_JIN4,W_JIN6,0.0008841104750430813,34.668,Water pipe,0.03851365923217315,Water,0.0038071065989847713,0.01430960090734,-0.010759808785643761,W_PMA484,-1.0021188495210781e-17
W_JIN6,W_JVN843,0.000885207786760269,57.89,Water pipe,0.03866333621957775,Water,0.0031725888324873096,0.013974255481916,0.003501666667473499,W_PMA485,-7.280491631043863e-18
W_JIN8,W_JVN841,0.0008814396345801921,108.761,Water pipe,0.038285120176136014,Water,0.0031725888324873096,0.0143425760497238,-0.010314362379555696,W_PMA482,1.246989110699141e-18
W_JIN10,W_JVN837,0.0008831310398936755,69.637,Water pipe,0.038394561414238304,Water,0.0031725888324873096,0.0154382004020688,0.006273388623092549,W_PMA476,3.802676093551796e-19
W_JIN849,W_JIN848,0.0008468939983696665,67.85,Water pipe,0.03391310365694678,Water,0.0038071065989847713,0.0071717612911719,-0.008318791417865427,W_PMA489,-1.4047828383240968e-17
W_JIN849,W_JVN850,0.0008291338385733891,68.591,Water pipe,0.032031680019570664,Water,0.0031725888324873096,0.0071387861487882,0.010104784469800513,W_PMA490,-1.8303975315925982e-17
W_JIN848,W_JVN847,0.0008685866737049516,82.96,Water pipe,0.03584602905342985,Water,0.0031725888324873096,0.0075071067165957,0.005662463711316679,W_PMA488,6.03815316247433e-20
W_JIN16,W_JIN852,0.0007825657273217462,12.237,Water pipe,0.028622907338678786,Water,0.0038071065989847713,0.0071387861487882,-0.007202489479589465,W_PMA492,-1.674657397849525e-17
W_JIN16,W_JIN853,0.0007781727856379123,34.876,Water pipe,0.027060150835776984,Water,0.0038071065989847713,0.0069415241361839,-0.009069151748083221,W_PMA493,-1.7966820259178468e-17
W_JIN853,W_JVN854,0.0007726294038808081,25.59,Water pipe,0.025519926352484477,Water,0.0031725888324873096,0.0065470001073402,0.026766726608870618,W_PMA494,3.295054940418549e-18
W_JIN859,W_JIN858,0.0007272900465946062,35.25,Water pipe,0.02161062095027183,Water,0.0038071065989847713,0.0061221927854256,-0.008632940470406782,W_PMA497,8.46196998703004e-18
W_JIN859,W_JVN860,0.0007170526261365796,153.821,Water pipe,0.02046309738016989,Water,0.0031725888324873096,0.0058854783681143,-0.009413684277622979,W_PMA498,4.594917956498436e-20
W_JIN858,W_JVN857,0.0007330333960078824,57.22,Water pipe,0.0227742388200947,Water,0.0031725888324873096,0.0065470001073402,0.007736468392767388,W_PMA496,1.4482278857141334e-17
W_JIN862,W_JVN861,0.0007037239338965438,119.261,Water pipe,0.019518361986551602,Water,0.0038071065989847713,0.0058854783681143,-0.00634895943781128,W_PMA499,2.589776050459661e-17
W_JIN862,W_JVN867,0.0006939834234191073,133.701,Water pipe,0.018238865158738078,Water,0.0038071065989847713,0.0052577729757685,-0.012519852388645631,W_PMA503,1.0473471432144232e-17
W_JIN864,W_JIN1519,0.0006842420708773594,133.064,Water pipe,0.01691913258162224,Water,0.0038071065989847713,0.0052577729757685,-0.022309521919385393,W_PMA500,-4.026947596465984e-18
