W_WP1	W_WP2	W_WP3	W_WP4	W_WP5	W_WP6	W_WP7	W_WP8	time
0.00219568040643714	0.00219568040643714	0.002195680406437141	0.00219568040643714	0.0724967595194449	0.0	0.0	0.06371403789369633	104400
0.002191452668585794	0.002191452668585794	0.0021914526685857952	0.002191452668585794	0.07247982203104038	0.0	0.0	0.06371401135669721	105000
0.0021872399163522065	0.0021872399163522065	0.0021872399163522078	0.0021872399163522065	0.07246294466423898	0.0	0.0	0.06371398499883016	105600
0.002183042353550305	0.002183042353550305	0.0021830423535503063	0.002183042353550305	0.07244612823407111	0.0	0.0	0.0637139588198699	106200
0.002178859975095714	0.002178859975095714	0.002178859975095715	0.002178859975095714	0.07242937271909626	0.0	0.0	0.0637139328187134	106800
0.002174692406925159	0.002174692406925159	0.0021746924069251604	0.002174692406925159	0.0724126766196822	0.0	0.0	0.06371390699198157	107400
0.002236784139268987	0.002236784139268987	0.0022367841392689877	0.002236784139268987	0.07266143691941412	0.0	0.0	0.06371430036233817	108000
0.0022360834263845013	0.0022360834263845013	0.002236083426384502	0.0022360834263845013	0.07265862952506912	0.0	0.0	0.06371429581953111	108600
0.0022353855506222	0.0022353855506222	0.002235385550622201	0.0022353855506222	0.07265583349999029	0.0	0.0	0.06371429129750149	109200
0.0022346905019326895	0.0022346905019326895	0.0022346905019326904	0.0022346905019326895	0.07265304880387297	0.0	0.0	0.0637142867961422	109800
0.002233998268856713	0.002233998268856713	0.002233998268856714	0.002233998268856713	0.07265027539077684	0.0	0.0	0.06371428231534998	110400
0.0022333088403540505	0.0022333088403540505	0.0022333088403540514	0.0022333088403540505	0.07264751321644045	0.0	0.0	0.06371427785502423	111000
0.0022484613155190963	0.0022484613155190963	0.002248461315519097	0.0022484613155190963	0.0727082216807179	0.0	0.0	0.06371437641864151	111600
0.002249009981165801	0.002249009981165801	0.002249009981165802	0.002249009981165801	0.07271041993325668	0.0	0.0	0.06371438000859347	112200
0.002249392592507605	0.002249392592507605	0.0022493925925076057	0.002249392592507605	0.07271195288294877	0.0	0.0	0.06371438251291835	112620
0.002250085888494568	0.002250085888494567	0.002250085888494567	0.0022500858884945706	0.07271473060659232	0.0	0.0	0.06371438705261405	112740
